observation_id,source,dataset,cycle,geography,source_poll_id,source_question_id,population,reported_n,reported_n_basis,estimate_basis,survey_n,estimate_n,basis_review_status,basis_evidence,basis_notes,selection_status,source_quality_flags,population_n,question_construct,availability_status,documented_release_date,availability_evidence,availability_notes,archive_created_date,n_conflict_values,metadata_version
538_archive:generic_ballot:1099,538_archive,generic_ballot,2022,US,79587,159065,rv,1885.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-08-01,,basis-availability-v1
538_archive:generic_ballot:1100,538_archive,generic_ballot,2022,US,79588,159064,lv,800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-08-01,,basis-availability-v1
538_archive:generic_ballot:1101,538_archive,generic_ballot,2022,US,80005,160440,rv,10577.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1102,538_archive,generic_ballot,2022,US,79526,158953,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-29,,basis-availability-v1
538_archive:generic_ballot:1103,538_archive,generic_ballot,2022,US,80006,160441,rv,10926.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1104,538_archive,generic_ballot,2022,US,80007,160442,rv,11158.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1105,538_archive,generic_ballot,2022,US,79474,158813,rv,1311.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-27,,basis-availability-v1
538_archive:generic_ballot:1106,538_archive,generic_ballot,2022,US,80008,160443,rv,11141.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1107,538_archive,generic_ballot,2022,US,79497,158856,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-28,,basis-availability-v1
538_archive:generic_ballot:1108,538_archive,generic_ballot,2022,US,79563,159019,lv,6772.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-29,,basis-availability-v1
538_archive:generic_ballot:1109,538_archive,generic_ballot,2022,US,79467,158754,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-26,,basis-availability-v1
538_archive:generic_ballot:1110,538_archive,generic_ballot,2022,US,79445,158761,rv,2006.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-27,,basis-availability-v1
538_archive:generic_ballot:1111,538_archive,generic_ballot,2022,US,79498,158860,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-28,,basis-availability-v1
538_archive:generic_ballot:1112,538_archive,generic_ballot,2022,US,80009,160444,rv,10767.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1113,538_archive,generic_ballot,2022,US,79476,158817,lv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-27,,basis-availability-v1
538_archive:generic_ballot:1114,538_archive,generic_ballot,2022,US,80010,160445,rv,10354.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1115,538_archive,generic_ballot,2022,US,79440,158653,lv,1085.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-24,,basis-availability-v1
538_archive:generic_ballot:1116,538_archive,generic_ballot,2022,US,80011,160446,rv,10271.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1117,538_archive,generic_ballot,2022,US,80012,160447,rv,10487.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1118,538_archive,generic_ballot,2022,US,79435,158315,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-22,,basis-availability-v1
538_archive:generic_ballot:1119,538_archive,generic_ballot,2022,US,79429,158305,rv,1078.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-22,,basis-availability-v1
538_archive:generic_ballot:1120,538_archive,generic_ballot,2022,US,79465,158740,lv,5841.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-26,,basis-availability-v1
538_archive:generic_ballot:1121,538_archive,generic_ballot,2022,US,80013,160448,rv,10763.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1122,538_archive,generic_ballot,2022,US,79500,158862,rv,800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-28,,basis-availability-v1
538_archive:generic_ballot:1123,538_archive,generic_ballot,2022,US,80014,160449,rv,11109.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1124,538_archive,generic_ballot,2022,US,79403,158140,rv,1278.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-20,,basis-availability-v1
538_archive:generic_ballot:1125,538_archive,generic_ballot,2022,US,80015,160450,rv,11189.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1126,538_archive,generic_ballot,2022,US,79412,158204,lv,1022.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-20,,basis-availability-v1
538_archive:generic_ballot:1127,538_archive,generic_ballot,2022,US,79412,158205,rv,1022.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-20,,basis-availability-v1
538_archive:generic_ballot:1128,538_archive,generic_ballot,2022,US,79409,158185,a,1523.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-20,,basis-availability-v1
538_archive:generic_ballot:1129,538_archive,generic_ballot,2022,US,79409,158186,rv,1367.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-20,,basis-availability-v1
538_archive:generic_ballot:1130,538_archive,generic_ballot,2022,US,79401,158117,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-20,,basis-availability-v1
538_archive:generic_ballot:1131,538_archive,generic_ballot,2022,US,80016,160451,rv,10578.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1132,538_archive,generic_ballot,2022,US,80017,160452,rv,10168.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1133,538_archive,generic_ballot,2022,US,79477,158819,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-27,,basis-availability-v1
538_archive:generic_ballot:1134,538_archive,generic_ballot,2022,US,79387,158038,a,1008.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-15,,basis-availability-v1
538_archive:generic_ballot:1135,538_archive,generic_ballot,2022,US,79387,158039,rv,851.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-15,,basis-availability-v1
538_archive:generic_ballot:1136,538_archive,generic_ballot,2022,US,80018,160453,rv,9936.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1137,538_archive,generic_ballot,2022,US,80019,160454,rv,10409.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1138,538_archive,generic_ballot,2022,US,79384,158015,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-15,,basis-availability-v1
538_archive:generic_ballot:1139,538_archive,generic_ballot,2022,US,80020,160455,rv,10391.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1140,538_archive,generic_ballot,2022,US,79390,158057,rv,1001.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-17,,basis-availability-v1
538_archive:generic_ballot:1141,538_archive,generic_ballot,2022,US,79394,158086,rv,1203.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-19,,basis-availability-v1
538_archive:generic_ballot:1142,538_archive,generic_ballot,2022,US,80021,160456,rv,10821.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1143,538_archive,generic_ballot,2022,US,79350,157880,rv,1304.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-13,,basis-availability-v1
538_archive:generic_ballot:1144,538_archive,generic_ballot,2022,US,80022,160457,rv,10712.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1145,538_archive,generic_ballot,2022,US,79359,157903,a,1672.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-13,,basis-availability-v1
538_archive:generic_ballot:1146,538_archive,generic_ballot,2022,US,79359,157904,rv,1262.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-13,,basis-availability-v1
538_archive:generic_ballot:1147,538_archive,generic_ballot,2022,US,79346,157879,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-13,,basis-availability-v1
538_archive:generic_ballot:1148,538_archive,generic_ballot,2022,US,80023,160458,rv,11151.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1149,538_archive,generic_ballot,2022,US,79380,158000,rv,,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,missing_or_invalid_sample_size,,unknown,not_reviewed,,,,2022-07-15,,basis-availability-v1
538_archive:generic_ballot:1150,538_archive,generic_ballot,2022,US,79425,158280,lv,1219.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-21,,basis-availability-v1
538_archive:generic_ballot:1151,538_archive,generic_ballot,2022,US,80024,160459,rv,11163.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1152,538_archive,generic_ballot,2022,US,80025,160460,rv,11515.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1153,538_archive,generic_ballot,2022,US,79329,157762,lv,2000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-08,,basis-availability-v1
538_archive:generic_ballot:1154,538_archive,generic_ballot,2022,US,79337,157881,rv,849.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-13,,basis-availability-v1
538_archive:generic_ballot:1155,538_archive,generic_ballot,2022,US,79337,157900,lv,849.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-13,,basis-availability-v1
538_archive:generic_ballot:1156,538_archive,generic_ballot,2022,US,79339,157787,lv,800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-11,,basis-availability-v1
538_archive:generic_ballot:1157,538_archive,generic_ballot,2022,US,80026,160461,rv,12161.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1158,538_archive,generic_ballot,2022,US,79323,157818,a,1003.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-12,,basis-availability-v1
538_archive:generic_ballot:1159,538_archive,generic_ballot,2022,US,79335,157771,lv,825.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-08,,basis-availability-v1
538_archive:generic_ballot:1160,538_archive,generic_ballot,2022,US,80027,160462,rv,12945.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1161,538_archive,generic_ballot,2022,US,79379,157971,a,24414.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-14,,basis-availability-v1
538_archive:generic_ballot:1162,538_archive,generic_ballot,2022,US,80028,160463,rv,13605.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1163,538_archive,generic_ballot,2022,US,79307,157711,rv,1343.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-06,,basis-availability-v1
538_archive:generic_ballot:1164,538_archive,generic_ballot,2022,US,79501,158863,lv,1353.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-28,,basis-availability-v1
538_archive:generic_ballot:1165,538_archive,generic_ballot,2022,US,79347,157815,a,1549.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-12,,basis-availability-v1
538_archive:generic_ballot:1166,538_archive,generic_ballot,2022,US,79347,164320,lv,887.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-10-28,,basis-availability-v1
538_archive:generic_ballot:1167,538_archive,generic_ballot,2022,US,80029,160464,rv,13429.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1168,538_archive,generic_ballot,2022,US,79303,157662,a,1008.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-05,,basis-availability-v1
538_archive:generic_ballot:1169,538_archive,generic_ballot,2022,US,79303,157663,rv,827.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-05,,basis-availability-v1
538_archive:generic_ballot:1170,538_archive,generic_ballot,2022,US,80030,160465,rv,12508.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1171,538_archive,generic_ballot,2022,US,80031,160466,rv,11619.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1172,538_archive,generic_ballot,2022,US,80032,160467,rv,11128.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1173,538_archive,generic_ballot,2022,US,79340,157788,rv,1084.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-11,,basis-availability-v1
538_archive:generic_ballot:1174,538_archive,generic_ballot,2022,US,79340,157789,lv,547.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-11,,basis-availability-v1
538_archive:generic_ballot:1175,538_archive,generic_ballot,2022,US,79300,157659,rv,1308.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-05,,basis-availability-v1
538_archive:generic_ballot:1176,538_archive,generic_ballot,2022,US,80033,160468,rv,11370.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1177,538_archive,generic_ballot,2022,US,79296,157622,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-01,,basis-availability-v1
538_archive:generic_ballot:1178,538_archive,generic_ballot,2022,US,79294,157617,rv,1271.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-01,,basis-availability-v1
538_archive:generic_ballot:1179,538_archive,generic_ballot,2022,US,80035,160470,rv,11802.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1180,538_archive,generic_ballot,2022,US,80036,160471,rv,12498.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1181,538_archive,generic_ballot,2022,US,79260,157495,rv,776.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-29,,basis-availability-v1
538_archive:generic_ballot:1182,538_archive,generic_ballot,2022,US,79439,158647,lv,518.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-22,,basis-availability-v1
538_archive:generic_ballot:1183,538_archive,generic_ballot,2022,US,80037,160472,rv,12652.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1184,538_archive,generic_ballot,2022,US,79249,157277,rv,1237.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-28,,basis-availability-v1
538_archive:generic_ballot:1185,538_archive,generic_ballot,2022,US,79249,157554,a,1630.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-29,,basis-availability-v1
538_archive:generic_ballot:1186,538_archive,generic_ballot,2022,US,79301,157649,a,978.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-05,,basis-availability-v1
538_archive:generic_ballot:1187,538_archive,generic_ballot,2022,US,79301,157679,rv,910.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-05,,basis-availability-v1
538_archive:generic_ballot:1188,538_archive,generic_ballot,2022,US,79428,158304,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-22,,basis-availability-v1
538_archive:generic_ballot:1189,538_archive,generic_ballot,2022,US,80038,160473,rv,12130.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1190,538_archive,generic_ballot,2022,US,79243,157163,rv,868.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-27,,basis-availability-v1
538_archive:generic_ballot:1191,538_archive,generic_ballot,2022,US,79247,157260,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-27,,basis-availability-v1
538_archive:generic_ballot:1192,538_archive,generic_ballot,2022,US,80039,160474,rv,11503.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1193,538_archive,generic_ballot,2022,US,80040,160475,rv,11267.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1194,538_archive,generic_ballot,2022,US,79344,157806,rv,2031.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-07-11,,basis-availability-v1
538_archive:generic_ballot:1195,538_archive,generic_ballot,2022,US,80041,160476,rv,11782.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1196,538_archive,generic_ballot,2022,US,79236,157262,lv,1079.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-27,,basis-availability-v1
538_archive:generic_ballot:1197,538_archive,generic_ballot,2022,US,79235,157043,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-24,,basis-availability-v1
538_archive:generic_ballot:1198,538_archive,generic_ballot,2022,US,80042,160477,rv,12180.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1199,538_archive,generic_ballot,2022,US,79234,157025,lv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-24,,basis-availability-v1
538_archive:generic_ballot:1200,538_archive,generic_ballot,2022,US,79223,156997,rv,1006.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-23,,basis-availability-v1
538_archive:generic_ballot:1201,538_archive,generic_ballot,2022,US,80043,160478,rv,13077.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1202,538_archive,generic_ballot,2022,US,79200,156858,rv,770.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-22,,basis-availability-v1
538_archive:generic_ballot:1203,538_archive,generic_ballot,2022,US,80044,160479,rv,13506.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1204,538_archive,generic_ballot,2022,US,79197,156820,lv,1030.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-21,,basis-availability-v1
538_archive:generic_ballot:1205,538_archive,generic_ballot,2022,US,79197,156936,rv,1030.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-22,,basis-availability-v1
538_archive:generic_ballot:1206,538_archive,generic_ballot,2022,US,79201,156857,rv,2004.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-22,,basis-availability-v1
538_archive:generic_ballot:1207,538_archive,generic_ballot,2022,US,79214,156982,lv,800.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-22,,basis-availability-v1
538_archive:generic_ballot:1208,538_archive,generic_ballot,2022,US,80045,160480,rv,11952.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1209,538_archive,generic_ballot,2022,US,79262,157529,lv,5753.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-29,,basis-availability-v1
538_archive:generic_ballot:1210,538_archive,generic_ballot,2022,US,80046,160481,rv,9812.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1211,538_archive,generic_ballot,2022,US,79195,156780,a,1012.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-21,,basis-availability-v1
538_archive:generic_ballot:1212,538_archive,generic_ballot,2022,US,79195,156781,rv,836.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-21,,basis-availability-v1
538_archive:generic_ballot:1213,538_archive,generic_ballot,2022,US,80047,160482,rv,7947.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1214,538_archive,generic_ballot,2022,US,80048,160483,rv,8728.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1215,538_archive,generic_ballot,2022,US,79186,156747,lv,2500.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-17,,basis-availability-v1
538_archive:generic_ballot:1216,538_archive,generic_ballot,2022,US,80049,160484,rv,9619.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1217,538_archive,generic_ballot,2022,US,79183,156715,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-17,,basis-availability-v1
538_archive:generic_ballot:1218,538_archive,generic_ballot,2022,US,80050,160485,rv,11179.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1219,538_archive,generic_ballot,2022,US,79163,156585,rv,749.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-15,,basis-availability-v1
538_archive:generic_ballot:1220,538_archive,generic_ballot,2022,US,80051,160486,rv,11169.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1221,538_archive,generic_ballot,2022,US,79170,156653,rv,1002.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-15,,basis-availability-v1
538_archive:generic_ballot:1222,538_archive,generic_ballot,2022,US,79180,156748,a,1541.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-17,,basis-availability-v1
538_archive:generic_ballot:1223,538_archive,generic_ballot,2022,US,79180,156749,rv,1246.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-17,,basis-availability-v1
538_archive:generic_ballot:1224,538_archive,generic_ballot,2022,US,79143,156553,rv,2005.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-06-15,,basis-availability-v1
538_archive:generic_ballot:1225,538_archive,generic_ballot,2022,US,80052,160487,rv,9997.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-08,,basis-availability-v1
538_archive:generic_ballot:1226,538_archive,generic_ballot,2022,US,80730,161838,rv,1000.0,unknown,unknown,,,not_reviewed,,,retained_no_time_filter,,,unknown,not_reviewed,,,,2022-09-21,,basis-availability-v1
